target,label_pct,winner,loser,k_datasets,mean_gap,cohens_d,win_rate,breakdown_point,fail_magnitude,fail_consistency,fail_stability,fragile
global_acc,1,config_9,config_8,9,0.0073207407407407145,0.258521711210117,0.6666666666666666,0.2222222222222222,False,False,False,False
global_acc,1,config_8,config_base,9,0.0006562962962963153,0.022463792620035616,0.6666666666666666,0.1111111111111111,True,False,True,True
global_acc,1,config_9,config_base,9,0.007977037037037029,0.4709193269135772,0.6666666666666666,0.3333333333333333,False,False,False,False
f1_score,5,config_1,config_0,9,0.031130370370370388,0.33544275044957983,0.5555555555555556,0.2222222222222222,False,True,False,True
f1_score,5,config_10,config_0,9,0.03766444444444447,0.39381782568770884,0.5555555555555556,0.2222222222222222,False,True,False,True
f1_score,5,config_11,config_0,9,0.03565481481481482,0.3858030270115649,0.5555555555555556,0.2222222222222222,False,True,False,True
f1_score,5,config_12,config_0,9,0.04147777777777781,0.4371388168353315,0.5555555555555556,0.3333333333333333,False,True,False,True
f1_score,5,config_0,config_13,9,0.01542592592592593,0.5642306420020741,0.7777777777777778,0.3333333333333333,False,False,False,False
f1_score,5,config_2,config_0,9,0.0019711111111111335,0.06895442223592789,0.5555555555555556,0.1111111111111111,True,True,True,True
f1_score,5,config_3,config_0,9,0.03421555555555557,0.36879101194652975,0.6666666666666666,0.2222222222222222,False,False,False,False
f1_score,5,config_4,config_0,9,0.039897037037037016,0.4190914133132407,0.5555555555555556,0.2222222222222222,False,True,False,True
f1_score,5,config_0,config_5,9,0.01143407407407409,0.30280779711795497,0.6666666666666666,0.2222222222222222,False,False,False,False
f1_score,5,config_0,config_6,9,0.006407407407407417,0.12346247244734608,0.7777777777777778,0.1111111111111111,True,False,True,True
f1_score,5,config_0,config_7,9,0.0157488888888889,0.5011632413312,0.7777777777777778,0.3333333333333333,False,False,False,False
f1_score,5,config_8,config_0,9,0.005187407407407394,0.08368443890765662,0.2222222222222222,0.1111111111111111,True,True,True,True
f1_score,5,config_9,config_0,9,0.034167407407407396,0.3733908491842125,0.6666666666666666,0.2222222222222222,False,False,False,False
f1_score,5,config_base,config_0,9,0.006863703703703705,0.11126429609796845,0.3333333333333333,0.1111111111111111,True,True,True,True
f1_score,5,config_10,config_1,9,0.006534074074074087,0.5098888890464466,0.5555555555555556,0.3333333333333333,False,True,False,True
f1_score,5,config_11,config_1,9,0.00452444444444443,0.4839339071496197,0.7777777777777778,0.4444444444444444,False,False,False,False
f1_score,5,config_12,config_1,9,0.010347407407407423,0.6410341722023006,0.7777777777777778,0.4444444444444444,False,False,False,False
f1_score,5,config_1,config_13,9,0.04655629629629632,0.5399615729914663,0.8888888888888888,0.8888888888888888,False,False,False,False
