dataset,config,label_pct,diversity_measure,seed,inference_mode,training_mode,use_mmr,use_pseudo_label,unsup_drift,inference_relevance,global_acc,f1_score,drift_count,total_instances,elapsed_s,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
RBF_m,config_9,1,disagreement,43,sqrtAM,train_C,False,True,False,sqrtAM,0.7772,0.7549,4,99000,222.1,2052367,98010,0.0,0.0,,,2158863
RBF_m,config_9,1,disagreement,44,sqrtAM,train_C,False,True,False,sqrtAM,0.7723,0.7513,4,99000,219.8,1958160,98010,0.0,0.0,,,2186094
RBF_m,config_10,5,disagreement,42,mmr,train_C,True,True,False,mmr,0.8202,0.8021,4,99000,287.5,2203145,94050,0.0,0.0,,,2634360
RBF_m,config_10,5,disagreement,43,mmr,train_C,True,True,False,mmr,0.8234,0.8053,4,99000,290.2,2136713,94050,0.0,0.0,,,2606332
RBF_m,config_10,1,disagreement,42,mmr,train_C,True,True,False,mmr,0.7716,0.7513,4,99000,237.2,1913095,98010,0.0,0.0,,,2176981
RBF_m,config_10,5,disagreement,44,mmr,train_C,True,True,False,mmr,0.8188,0.8017,4,99000,280.8,2054641,94050,0.0,0.0,,,2539397
RBF_m,config_10,1,disagreement,43,mmr,train_C,True,True,False,mmr,0.7733,0.7519,3,99000,233.8,1923589,98010,0.0,0.0,,,2088864
RBF_m,config_10,1,disagreement,44,mmr,train_C,True,True,False,mmr,0.7723,0.7508,4,99000,235.8,1795588,98010,0.0,0.0,,,2187752
RBF_m,config_11,5,disagreement,42,sqrtAM,train_w,False,True,False,sqrtAM,0.8142,0.7963,3,99000,233.4,64099,28714,0.4123894576303263,0.9616434203106428,-0.0303308645778124,0.743687207877263,2255842
RBF_m,config_11,5,disagreement,43,sqrtAM,train_w,False,True,False,sqrtAM,0.82,0.8025,4,99000,232.3,66669,28822,0.4192355373115389,0.9615472722718448,-0.0324419240501387,0.7430929955623109,2269741
RBF_m,config_11,1,disagreement,42,sqrtAM,train_w,False,True,False,sqrtAM,0.7596,0.7397,2,99000,181.0,71242,25724,0.4485900065725894,0.9617544874482792,0.0140334596046322,0.7136870318656887,1803727
RBF_m,config_11,5,disagreement,44,sqrtAM,train_w,False,True,False,sqrtAM,0.8177,0.8007,4,99000,225.4,69842,29396,0.4189909442068467,0.9620728025820848,-0.0244172528884663,0.7415467399310929,2215294
RBF_m,config_11,1,disagreement,43,sqrtAM,train_w,False,True,False,sqrtAM,0.7675,0.748,3,99000,181.9,65731,23896,0.4438580084244546,0.9585441958252224,-0.011377759642311,0.6957972462125818,1590716
RBF_m,config_11,1,disagreement,44,sqrtAM,train_w,False,True,False,sqrtAM,0.751,0.7314,3,99000,186.2,67018,25220,0.4553112293893253,0.9607268314918704,0.0220052928831602,0.7119579040410966,1682092
RBF_m,config_12,5,disagreement,42,mmr,train_w,True,True,False,mmr,0.8154,0.7974,4,99000,250.7,63307,28124,0.4104828885146079,0.961856251655606,-0.0333554317503208,0.7433417422094464,2365073
RBF_m,config_12,5,disagreement,43,mmr,train_w,True,True,False,mmr,0.8037,0.786,4,99000,240.7,64176,26752,0.4222682524624873,0.9606167324469028,-0.0284587512776364,0.7257878634603036,2127289
RBF_m,config_12,1,disagreement,42,mmr,train_w,True,True,False,mmr,0.76,0.7403,3,99000,208.0,70558,26046,0.4401118521037866,0.9608953246525308,-0.0054244690613355,0.7108465348831149,1859215
RBF_m,config_12,5,disagreement,44,mmr,train_w,True,True,False,mmr,0.8164,0.7997,4,99000,253.8,67002,28737,0.4310142420332525,0.9627154951696816,-0.0248234251265531,0.7439373268915078,2333310
RBF_m,config_12,1,disagreement,43,mmr,train_w,True,True,False,mmr,0.7571,0.7363,4,99000,202.6,61213,23631,0.4474860441303299,0.9609804755781168,-0.0088310749677532,0.6945296950500569,1707665
RBF_m,config_12,1,disagreement,44,mmr,train_w,True,True,False,mmr,0.7587,0.7399,5,99000,201.5,62861,24169,0.4387683957713775,0.959747961123324,0.0006432971690698,0.7057373855078877,1735140
RBF_m,config_13,5,disagreement,42,none,self_train_A,False,True,False,none,0.8225,0.804,5,99000,254.8,2224341,93993,0.0,0.0,,,1969732
RBF_m,config_13,5,disagreement,43,none,self_train_A,False,True,False,none,0.8238,0.8069,6,99000,257.4,2243368,93992,0.0,0.0,,,1996627
RBF_m,config_13,1,disagreement,42,none,self_train_A,False,True,False,none,0.7713,0.7493,4,99000,201.2,2036573,97866,0.0,0.0,,,1439705
RBF_m,config_13,5,disagreement,44,none,self_train_A,False,True,False,none,0.8173,0.7981,6,99000,257.6,2216217,94014,0.0,0.0,,,1945732
RBF_m,config_13,1,disagreement,43,none,self_train_A,False,True,False,none,0.7736,0.7543,5,99000,193.6,2019131,97936,0.0,0.0,,,1193163
RBF_m,config_13,1,disagreement,44,none,self_train_A,False,True,False,none,0.7607,0.7409,5,99000,200.5,2080447,97912,0.0,0.0,,,1398594
RBF_m,config_base,5,disagreement,42,none,none,False,False,False,none,0.8249,0.8066,5,99000,164.3,0,0,,,,,0
RBF_m,config_base,5,disagreement,43,none,none,False,False,False,none,0.8276,0.8122,6,99000,167.8,0,0,,,,,0
RBF_m,config_base,5,disagreement,44,none,none,False,False,False,none,0.8204,0.8048,6,99000,163.6,0,0,,,,,0
RBF_m,config_base,1,disagreement,42,none,none,False,False,False,none,0.7728,0.7521,4,99000,131.8,0,0,,,,,0
RBF_m,config_base,1,disagreement,43,none,none,False,False,False,none,0.7738,0.7571,5,99000,131.1,0,0,,,,,0
RBF_m,config_base,1,disagreement,44,none,none,False,False,False,none,0.7638,0.7433,5,99000,132.9,0,0,,,,,0
RBF_f,config_0,5,disagreement,42,capymoa,capymoa,False,True,False,capymoa_sleade,0.7809,0.756,-1,99000,122.4,0,0,,,,,0
RBF_f,config_0,5,disagreement,43,capymoa,capymoa,False,True,False,capymoa_sleade,0.7779,0.7564,-1,99000,123.5,0,0,,,,,0
RBF_f,config_0,5,disagreement,44,capymoa,capymoa,False,True,False,capymoa_sleade,0.7836,0.7622,-1,99000,121.8,0,0,,,,,0
RBF_f,config_0,1,disagreement,42,capymoa,capymoa,False,True,False,capymoa_sleade,0.718,0.6871,-1,99000,123.3,0,0,,,,,0
RBF_f,config_0,1,disagreement,43,capymoa,capymoa,False,True,False,capymoa_sleade,0.7364,0.7097,-1,99000,126.9,0,0,,,,,0
RBF_f,config_0,1,disagreement,44,capymoa,capymoa,False,True,False,capymoa_sleade,0.7337,0.7041,-1,99000,122.7,0,0,,,,,0
RBF_f,config_1,5,disagreement,42,margin,none,False,False,False,margin,0.7795,0.7581,3,99000,166.1,0,0,,,,,0
RBF_f,config_1,5,disagreement,43,margin,none,False,False,False,margin,0.7858,0.7645,4,99000,163.9,0,0,,,,,0
RBF_f,config_1,1,disagreement,42,margin,none,False,False,False,margin,0.7541,0.7301,3,99000,130.4,0,0,,,,,0
RBF_f,config_1,5,disagreement,44,margin,none,False,False,False,margin,0.7809,0.761,5,99000,162.7,0,0,,,,,0
RBF_f,config_1,1,disagreement,43,margin,none,False,False,False,margin,0.7576,0.7352,3,99000,131.4,0,0,,,,,0
RBF_f,config_1,1,disagreement,44,margin,none,False,False,False,margin,0.7535,0.7313,5,99000,129.2,0,0,,,,,0
RBF_f,config_2,5,disagreement,42,mlhat_A,none,False,False,False,mlhat_A,0.7772,0.7552,3,99000,165.2,0,0,,,,,0
RBF_f,config_2,5,disagreement,43,mlhat_A,none,False,False,False,mlhat_A,0.7857,0.7632,4,99000,174.6,0,0,,,,,0
RBF_f,config_2,5,disagreement,44,mlhat_A,none,False,False,False,mlhat_A,0.7761,0.7542,4,99000,164.5,0,0,,,,,0
RBF_f,config_2,1,disagreement,42,mlhat_A,none,False,False,False,mlhat_A,0.7485,0.7247,3,99000,131.9,0,0,,,,,0
RBF_f,config_2,1,disagreement,43,mlhat_A,none,False,False,False,mlhat_A,0.7583,0.733,4,99000,130.7,0,0,,,,,0
RBF_f,config_2,1,disagreement,44,mlhat_A,none,False,False,False,mlhat_A,0.742,0.7174,5,99000,130.4,0,0,,,,,0
RBF_f,config_3,5,disagreement,42,sqrtAM,none,False,False,False,sqrtAM,0.7837,0.7624,3,99000,161.8,0,0,,,,,0
RBF_f,config_3,5,disagreement,43,sqrtAM,none,False,False,False,sqrtAM,0.7856,0.7645,3,99000,162.8,0,0,,,,,0
RBF_f,config_3,1,disagreement,42,sqrtAM,none,False,False,False,sqrtAM,0.7546,0.7308,3,99000,131.8,0,0,,,,,0
RBF_f,config_3,5,disagreement,44,sqrtAM,none,False,False,False,sqrtAM,0.7778,0.7575,4,99000,162.9,0,0,,,,,0
RBF_f,config_3,1,disagreement,43,sqrtAM,none,False,False,False,sqrtAM,0.7597,0.7354,3,99000,132.4,0,0,,,,,0
RBF_f,config_3,1,disagreement,44,sqrtAM,none,False,False,False,sqrtAM,0.7561,0.7333,4,99000,130.8,0,0,,,,,0
RBF_f,config_4,5,disagreement,42,mmr,none,True,False,False,mmr,0.773,0.75,3,99000,175.7,0,0,,,,,0
RBF_f,config_4,5,disagreement,43,mmr,none,True,False,False,mmr,0.7846,0.7636,3,99000,177.3,0,0,,,,,0
RBF_f,config_4,1,disagreement,42,mmr,none,True,False,False,mmr,0.7547,0.7301,3,99000,142.0,0,0,,,,,0
RBF_f,config_4,5,disagreement,44,mmr,none,True,False,False,mmr,0.7784,0.7569,4,99000,176.7,0,0,,,,,0
RBF_f,config_4,1,disagreement,43,mmr,none,True,False,False,mmr,0.7629,0.7393,2,99000,142.7,0,0,,,,,0
RBF_f,config_4,1,disagreement,44,mmr,none,True,False,False,mmr,0.7514,0.729,5,99000,143.0,0,0,,,,,0
RBF_f,config_5,5,disagreement,42,none,self_train_M,False,True,False,none,0.7787,0.7581,3,99000,249.9,1989007,94050,0.0,0.0,,,1843060
RBF_f,config_5,5,disagreement,43,none,self_train_M,False,True,False,none,0.7831,0.7628,4,99000,256.5,2008279,94050,0.0,0.0,,,1968986
RBF_f,config_5,1,disagreement,42,none,self_train_M,False,True,False,none,0.752,0.7279,3,99000,197.1,1873528,98010,0.0,0.0,,,1278535
RBF_f,config_5,5,disagreement,44,none,self_train_M,False,True,False,none,0.7821,0.7628,6,99000,255.7,2032548,94050,0.0,0.0,,,2000578
RBF_f,config_5,1,disagreement,43,none,self_train_M,False,True,False,none,0.7514,0.7273,4,99000,195.8,1894465,98010,0.0,0.0,,,1253748
RBF_f,config_5,1,disagreement,44,none,self_train_M,False,True,False,none,0.7515,0.7294,5,99000,198.1,1854411,98010,0.0,0.0,,,1341884
RBF_f,config_6,5,disagreement,42,none,disagree_c,False,True,False,none,0.7747,0.7539,3,99000,213.9,17362,12555,0.4154150874005545,0.960057438162652,-0.0912205764298854,0.6781785061725042,1679036
RBF_f,config_6,5,disagreement,43,none,disagree_c,False,True,False,none,0.7805,0.7584,4,99000,224.7,20365,14523,0.4334880423541397,0.9601903197677024,-0.0859827072155751,0.6850887336736068,1807826
RBF_f,config_6,5,disagreement,44,none,disagree_c,False,True,False,none,0.7727,0.7525,5,99000,210.3,17756,12415,0.4434354368102285,0.9583472512448878,-0.0946293517866872,0.6691271089572525,1569244
RBF_f,config_6,1,disagreement,42,none,disagree_c,False,True,False,none,0.7374,0.7109,3,99000,166.8,14050,9932,0.4581121339662849,0.9567161614922748,-0.0879993639998748,0.6211824385730402,1047055
RBF_f,config_6,1,disagreement,43,none,disagree_c,False,True,False,none,0.7433,0.7153,4,99000,164.5,14768,10423,0.4568601869467825,0.9581013935069966,-0.1087220556113812,0.6238972565537996,1029078
RBF_f,config_6,1,disagreement,44,none,disagree_c,False,True,False,none,0.7316,0.7084,4,99000,165.6,12410,8894,0.4631437205258862,0.9572730556559992,-0.0874125950724654,0.62370382097982,1063643
RBF_f,config_7,5,disagreement,42,none,train_C,False,True,False,none,0.7788,0.7571,4,99000,247.0,2033033,94050,0.0,0.0,,,1938935
RBF_f,config_7,5,disagreement,43,none,train_C,False,True,False,none,0.7807,0.7601,5,99000,251.8,2037204,94050,0.0,0.0,,,1934879
RBF_f,config_7,1,disagreement,42,none,train_C,False,True,False,none,0.7494,0.7267,3,99000,195.6,1847394,98010,0.0,0.0,,,1244383
RBF_f,config_7,5,disagreement,44,none,train_C,False,True,False,none,0.7792,0.7601,5,99000,252.9,2015680,94050,0.0,0.0,,,2015856
RBF_f,config_7,1,disagreement,43,none,train_C,False,True,False,none,0.7555,0.7325,4,99000,193.2,1899628,98010,0.0,0.0,,,1233330
RBF_f,config_7,1,disagreement,44,none,train_C,False,True,False,none,0.7506,0.73,5,99000,196.1,1863357,98010,0.0,0.0,,,1376804
RBF_f,config_8,5,disagreement,42,none,train_w,False,True,False,none,0.7637,0.7412,3,99000,210.8,67073,28147,0.4318519771940575,0.9621033774654468,-0.0142394415353672,0.7349456487959235,1443238
RBF_f,config_8,5,disagreement,43,none,train_w,False,True,False,none,0.7751,0.7521,4,99000,214.0,69625,29393,0.4322219445335959,0.9630501095566524,-0.0247459192558038,0.7364602233977355,1503637
RBF_f,config_8,5,disagreement,44,none,train_w,False,True,False,none,0.7647,0.7445,5,99000,210.0,70484,29902,0.4352905922440674,0.963606976562793,-0.0132221345075342,0.73519266153562,1451713
RBF_f,config_8,1,disagreement,42,none,train_w,False,True,False,none,0.7199,0.6919,3,99000,167.5,63679,24414,0.4425279005641279,0.9605807762422488,-0.0026569126201118,0.7007902598596663,995540
RBF_f,config_8,1,disagreement,43,none,train_w,False,True,False,none,0.7084,0.6771,4,99000,169.4,79498,24622,0.4660730494809462,0.9615612671778508,0.0116577033616022,0.7037847214072799,801958
RBF_f,config_8,1,disagreement,44,none,train_w,False,True,False,none,0.7083,0.6835,4,99000,173.0,84772,25773,0.470370226622561,0.9641261923905278,0.0239412305720864,0.7162762067247977,1016042
RBF_f,config_9,5,disagreement,42,sqrtAM,train_C,False,True,False,sqrtAM,0.7796,0.7584,3,99000,264.5,2035690,94050,0.0,0.0,,,2433298
RBF_f,config_9,5,disagreement,43,sqrtAM,train_C,False,True,False,sqrtAM,0.7891,0.7681,3,99000,266.8,2037977,94050,0.0,0.0,,,2491963
RBF_f,config_9,1,disagreement,42,sqrtAM,train_C,False,True,False,sqrtAM,0.7549,0.7299,3,99000,217.6,1914728,98010,0.0,0.0,,,2026945
RBF_f,config_9,5,disagreement,44,sqrtAM,train_C,False,True,False,sqrtAM,0.7771,0.755,4,99000,267.9,2137135,94050,0.0,0.0,,,2578319
RBF_f,config_9,1,disagreement,43,sqrtAM,train_C,False,True,False,sqrtAM,0.7619,0.7389,3,99000,220.0,1897784,98010,0.0,0.0,,,2134648
RBF_f,config_9,1,disagreement,44,sqrtAM,train_C,False,True,False,sqrtAM,0.7492,0.7267,4,99000,224.4,1906234,98010,0.0,0.0,,,2174321
RBF_f,config_10,5,disagreement,42,mmr,train_C,True,True,False,mmr,0.7787,0.7573,3,99000,284.7,2044731,94050,0.0,0.0,,,2565405
RBF_f,config_10,5,disagreement,43,mmr,train_C,True,True,False,mmr,0.7858,0.7626,3,99000,293.7,2166238,94050,0.0,0.0,,,2706093
RBF_f,config_10,5,disagreement,44,mmr,train_C,True,True,False,mmr,0.7771,0.7561,5,99000,290.2,2157001,94050,0.0,0.0,,,2644126
RBF_f,config_10,1,disagreement,42,mmr,train_C,True,True,False,mmr,0.7491,0.7254,2,99000,235.7,1843150,98010,0.0,0.0,,,2135757
RBF_f,config_10,1,disagreement,43,mmr,train_C,True,True,False,mmr,0.7601,0.7356,3,99000,244.3,1964855,98010,0.0,0.0,,,2308656
RBF_f,config_10,1,disagreement,44,mmr,train_C,True,True,False,mmr,0.7527,0.7274,4,99000,246.5,2001677,98010,0.0,0.0,,,2332307
RBF_f,config_11,5,disagreement,42,sqrtAM,train_w,False,True,False,sqrtAM,0.7718,0.7515,3,99000,230.2,67339,28158,0.431135747909576,0.9623708852429036,-0.0170491762016301,0.7346969441542422,2179068
RBF_f,config_11,5,disagreement,43,sqrtAM,train_w,False,True,False,sqrtAM,0.7787,0.7576,3,99000,234.0,68350,28875,0.4267998131530511,0.9635080419953658,-0.0156487842606899,0.7405167056321033,2255053
RBF_f,config_11,1,disagreement,42,sqrtAM,train_w,False,True,False,sqrtAM,0.7307,0.7052,2,99000,189.9,75707,25974,0.4685374932798727,0.9649136345806052,0.0233342539135378,0.7133521790943639,1717563
RBF_f,config_11,5,disagreement,44,sqrtAM,train_w,False,True,False,sqrtAM,0.7713,0.7505,3,99000,239.9,68582,29518,0.4379877357259279,0.9647808251964768,-0.0146129313521106,0.7394261291735879,2264630
RBF_f,config_11,1,disagreement,43,sqrtAM,train_w,False,True,False,sqrtAM,0.73,0.7045,3,99000,184.7,77653,24207,0.4837211201209344,0.9649270746111664,0.0398204786765149,0.7109655281909961,1603977
RBF_f,config_11,1,disagreement,44,sqrtAM,train_w,False,True,False,sqrtAM,0.729,0.7055,3,99000,186.9,78115,23827,0.4919774203777048,0.966075611416854,0.0283101397997427,0.7144253456338697,1708816
RBF_f,config_12,5,disagreement,42,mmr,train_w,True,True,False,mmr,0.7717,0.7494,3,99000,252.0,68641,29690,0.4301427223735945,0.9630410835694734,-0.016026766595356,0.7364506633659205,2274848
RBF_f,config_12,5,disagreement,43,mmr,train_w,True,True,False,mmr,0.7768,0.7551,3,99000,251.1,67830,29105,0.4269411915673375,0.962736274066785,-0.0228746348214381,0.7339454420418707,2310323
RBF_f,config_12,1,disagreement,42,mmr,train_w,True,True,False,mmr,0.7326,0.707,2,99000,207.8,70955,25191,0.4694372711941386,0.9632438123223674,0.0236221851648361,0.7092287880502566,1735459
RBF_f,config_12,5,disagreement,44,mmr,train_w,True,True,False,mmr,0.7729,0.7518,5,99000,253.0,62564,28020,0.4285351286132918,0.9637256088448654,-0.0250979979948108,0.7382744633078981,2339807
RBF_f,config_12,1,disagreement,43,mmr,train_w,True,True,False,mmr,0.737,0.7101,2,99000,206.4,71525,22007,0.4864003227359298,0.9646627619027182,0.0301341555293336,0.7102338961331581,1740192
RBF_f,config_12,1,disagreement,44,mmr,train_w,True,True,False,mmr,0.732,0.7073,3,99000,206.7,70271,23971,0.4783288854436813,0.963857578504462,0.0266317088842394,0.7156495325199358,1811250
RBF_f,config_13,5,disagreement,42,none,self_train_A,False,True,False,none,0.7777,0.7556,4,99000,263.2,2138304,93934,0.0,0.0,,,1916718
RBF_f,config_13,5,disagreement,43,none,self_train_A,False,True,False,none,0.7813,0.7587,4,99000,268.1,2178876,93942,0.0,0.0,,,1969698
RBF_f,config_13,1,disagreement,42,none,self_train_A,False,True,False,none,0.7545,0.7311,3,99000,206.5,2014056,97727,0.0,0.0,,,1317053
RBF_f,config_13,5,disagreement,44,none,self_train_A,False,True,False,none,0.7823,0.7622,5,99000,263.4,2129971,93936,0.0,0.0,,,1898854
RBF_f,config_13,1,disagreement,43,none,self_train_A,False,True,False,none,0.7521,0.7267,4,99000,204.5,1991749,97736,0.0,0.0,,,1262477
RBF_f,config_13,1,disagreement,44,none,self_train_A,False,True,False,none,0.7492,0.7266,5,99000,203.9,1996440,97726,0.0,0.0,,,1306476
RBF_f,config_base,5,disagreement,42,none,none,False,False,False,none,0.7799,0.7587,3,99000,171.7,0,0,,,,,0
RBF_f,config_base,5,disagreement,43,none,none,False,False,False,none,0.7814,0.7609,5,99000,171.4,0,0,,,,,0
RBF_f,config_base,5,disagreement,44,none,none,False,False,False,none,0.7823,0.7624,6,99000,166.4,0,0,,,,,0
RBF_f,config_base,1,disagreement,42,none,none,False,False,False,none,0.7524,0.7287,3,99000,134.6,0,0,,,,,0
RBF_f,config_base,1,disagreement,43,none,none,False,False,False,none,0.756,0.7315,4,99000,134.4,0,0,,,,,0
RBF_f,config_base,1,disagreement,44,none,none,False,False,False,none,0.7509,0.7304,5,99000,135.6,0,0,,,,,0
airlines,config_0,5,disagreement,42,capymoa,capymoa,False,True,False,capymoa_sleade,0.634,0.609,-1,538383,310.5,0,0,,,,,0
airlines,config_0,5,disagreement,43,capymoa,capymoa,False,True,False,capymoa_sleade,0.6354,0.6125,-1,538383,312.8,0,0,,,,,0
airlines,config_0,1,disagreement,42,capymoa,capymoa,False,True,False,capymoa_sleade,0.6039,0.5585,-1,538383,284.9,0,0,,,,,0
airlines,config_0,5,disagreement,44,capymoa,capymoa,False,True,False,capymoa_sleade,0.628,0.6076,-1,538383,316.6,0,0,,,,,0
airlines,config_0,1,disagreement,43,capymoa,capymoa,False,True,False,capymoa_sleade,0.6044,0.5671,-1,538383,316.0,0,0,,,,,0
airlines,config_0,1,disagreement,44,capymoa,capymoa,False,True,False,capymoa_sleade,0.5982,0.5608,-1,538383,306.4,0,0,,,,,0
airlines,config_1,5,disagreement,43,margin,none,False,False,False,margin,0.6296,0.6141,3,538383,913.0,0,0,,,,,0
airlines,config_1,5,disagreement,42,margin,none,False,False,False,margin,0.6262,0.6125,4,538383,980.1,0,0,,,,,0
airlines,config_1,1,disagreement,42,margin,none,False,False,False,margin,0.6048,0.5863,0,538383,898.6,0,0,,,,,0
airlines,config_1,5,disagreement,44,margin,none,False,False,False,margin,0.637,0.6227,2,538383,1264.3,0,0,,,,,0
airlines,config_1,1,disagreement,43,margin,none,False,False,False,margin,0.5925,0.5765,0,538383,687.2,0,0,,,,,0
airlines,config_1,1,disagreement,44,margin,none,False,False,False,margin,0.6037,0.5857,0,538383,689.8,0,0,,,,,0
airlines,config_2,5,disagreement,42,mlhat_A,none,False,False,False,mlhat_A,0.6379,0.6018,3,538383,1076.1,0,0,,,,,0
airlines,config_2,5,disagreement,43,mlhat_A,none,False,False,False,mlhat_A,0.6308,0.5947,3,538383,924.3,0,0,,,,,0
airlines,config_2,5,disagreement,44,mlhat_A,none,False,False,False,mlhat_A,0.6316,0.5936,7,538383,891.6,0,0,,,,,0
airlines,config_2,1,disagreement,42,mlhat_A,none,False,False,False,mlhat_A,0.5927,0.5181,0,538383,902.1,0,0,,,,,0
airlines,config_2,1,disagreement,43,mlhat_A,none,False,False,False,mlhat_A,0.5857,0.5119,0,538383,681.9,0,0,,,,,0
airlines,config_2,1,disagreement,44,mlhat_A,none,False,False,False,mlhat_A,0.5944,0.522,0,538383,690.7,0,0,,,,,0
airlines,config_3,5,disagreement,43,sqrtAM,none,False,False,False,sqrtAM,0.6294,0.6171,1,538383,889.4,0,0,,,,,0
airlines,config_3,5,disagreement,42,sqrtAM,none,False,False,False,sqrtAM,0.6314,0.6194,2,538383,1225.2,0,0,,,,,0
Electricity,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7902,0.5189,-1,44312,30.9,0,0,,,,,0
Electricity,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7845,0.5135,-1,44312,31.7,0,0,,,,,0
Electricity,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7374,0.4705,-1,44312,27.7,0,0,,,,,0
Electricity,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7479,0.4806,-1,44312,27.6,0,0,,,,,0
Electricity,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.7956,0.7847,0,44312,105.9,0,0,,,,,0
Electricity,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.7937,0.7833,0,44312,107.0,0,0,,,,,0
Electricity,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.7611,0.739,0,44312,60.1,0,0,,,,,0
Electricity,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.7592,0.7391,0,44312,60.6,0,0,,,,,0
Electricity,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7926,0.5209,2,44312,114.2,0,0,,,,,0
Electricity,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7993,0.526,0,44312,117.3,0,0,,,,,0
Electricity,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7548,0.4884,0,44312,67.2,0,0,,,,,0
Electricity,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7534,0.486,2,44312,67.3,0,0,,,,,0
Electricity,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.8003,0.7901,0,44312,124.6,0,0,,,,,0
Electricity,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.7967,0.7869,0,44312,124.8,0,0,,,,,0
Electricity,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.7573,0.7353,0,44312,80.1,0,0,,,,,0
Electricity,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.7591,0.7383,0,44312,80.7,0,0,,,,,0
Electricity,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.807,0.7983,0,44312,154.7,0,0,,,,,0
Electricity,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.8042,0.7959,0,44312,155.2,0,0,,,,,0
Electricity,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.7612,0.7433,0,44312,83.7,0,0,,,,,0
Electricity,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.7636,0.7476,0,44312,83.2,0,0,,,,,0
Electricity,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.7861,0.516,0,44312,132.7,892464,42096,0.0,0.0,,,559402
Electricity,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.7825,0.5124,0,44312,151.3,902968,42096,0.0,0.0,,,710725
Electricity,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.7501,0.4825,0,44312,85.6,985251,43868,0.0,0.0,,,589942
Electricity,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.7445,0.4799,0,44312,81.8,932934,43868,0.0,0.0,,,536461
Electricity,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.7864,0.7738,0,44312,125.9,13383,8570,0.3567133811259527,0.9557802358628796,-0.0090031103779704,0.8115957723372876,1008421
Electricity,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.7887,0.5188,0,44312,117.1,12695,8384,0.3580458254642902,0.9569556301015498,-0.0130072200391157,0.8087332948913166,1024846
Electricity,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.7452,0.7146,0,44312,76.8,11407,7876,0.3716973268033683,0.9562821377074344,-0.0187311853630657,0.7921977531372748,928899
Electricity,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.7474,0.7213,0,44312,76.7,14011,9699,0.3467455566613094,0.956836869553318,-0.030932590259395,0.7867440618652585,935237
Electricity,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.7857,0.5156,0,44312,125.8,891166,42096,0.0,0.0,,,702965
Electricity,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.7833,0.5127,0,44312,131.0,903953,42096,0.0,0.0,,,735014
Electricity,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.7479,0.4803,0,44312,79.3,939853,43868,0.0,0.0,,,438474
Electricity,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.751,0.4824,0,44312,82.8,1002006,43868,0.0,0.0,,,596285
Electricity,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.7833,0.5141,0,44312,117.7,46591,18113,0.3317512862205233,0.9635818708936856,0.0499691704215165,0.8734925971511905,1029971
Electricity,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.7863,0.7737,0,44312,130.4,47944,19052,0.3238351213795544,0.9623114414708756,0.0583805318951528,0.8860019071462463,1151635
Electricity,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.746,0.4774,0,44312,78.7,39125,17240,0.3333885505409178,0.9669023912367112,0.0477813860577473,0.8567000570977247,977946
