config,dataset,label_pct,lambda_tag,center,correct_fraction,disagreement_all,disagreement_correct,drifts
config_12,AGR_g,5,w0.50,14500.0,0.7689333333333334,0.2779034482758621,0.24933991140044232,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,15500.0,0.7754666666666666,0.28033103448275865,0.251971594609851,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,16500.0,0.7740666666666667,0.259935632183908,0.2348772837752469,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,17500.0,0.7783,0.24950114942528734,0.23038625155648734,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,18500.0,0.7770333333333334,0.264448275862069,0.24122791024342938,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,19500.0,0.7243666666666667,0.27366666666666667,0.2478241743192854,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,20500.0,0.5126666666666667,0.3548873563218391,0.3325978110298857,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,21500.0,0.5271,0.4632758620689655,0.45401343696995156,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,22500.0,0.5275666666666666,0.432383908045977,0.42549929124091906,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,23500.0,0.5185666666666666,0.40830114942528734,0.4004839988009154,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,24500.0,0.5545333333333333,0.4492367816091954,0.4444629894155929,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,25500.0,0.5856,0.4474528735632184,0.44106371057396054,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,26500.0,0.5804666666666667,0.44475402298850575,0.4376143841200752,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,27500.0,0.5867333333333333,0.43508045977011495,0.42980915198724773,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,28500.0,0.5138666666666667,0.43140229885057463,0.42841104223527776,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,29500.0,0.5230666666666667,0.4709471264367816,0.4695569250937228,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,30500.0,0.5481,0.47965287356321834,0.4766022639989859,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,31500.0,0.5488666666666666,0.48298850574712643,0.4790129761343834,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,32500.0,0.5592,0.47805977011494255,0.47250526300673495,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,33500.0,0.5735333333333333,0.4671862068965517,0.46018686178773816,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,34500.0,0.5768666666666666,0.4742022988505747,0.4646421399477666,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,35500.0,0.5917333333333333,0.4629011494252873,0.4521658850328287,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,36500.0,0.5915333333333334,0.46697011494252877,0.4563476382174112,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,37500.0,0.5892666666666667,0.46876781609195406,0.4577642025211499,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,38500.0,0.6080333333333333,0.4533586206896552,0.43992344881215756,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,39500.0,0.6052333333333333,0.4536206896551724,0.44010841119224364,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,40500.0,0.6030666666666666,0.46055172413793105,0.4457125379245702,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,41500.0,0.6044333333333334,0.4581402298850575,0.4430973585737645,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,42500.0,0.5856666666666667,0.44856551724137933,0.4337956387323317,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,43500.0,0.5139,0.45115632183908044,0.44280934460213683,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,44500.0,0.5015,0.45579080459770116,0.4506949537044817,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,45500.0,0.5224333333333333,0.46677471264367815,0.46399236489442075,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,46500.0,0.5414,0.48165517241379313,0.4785448454672693,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,47500.0,0.5550666666666667,0.4766298850574713,0.47356586615573304,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,48500.0,0.5617666666666666,0.477367816091954,0.4732851907984147,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,49500.0,0.5511666666666667,0.4699149425287356,0.4661735792542402,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,50500.0,0.5213666666666666,0.4693310344827586,0.4669499418674578,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,51500.0,0.5218666666666667,0.4731724137931035,0.4706097165926654,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,52500.0,0.5264333333333333,0.47152873563218395,0.4697511408483008,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,53500.0,0.5317666666666667,0.4677586206896552,0.4657656600890562,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,54500.0,0.5452,0.47213793103448276,0.4690132592658695,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,55500.0,0.5450666666666667,0.47450114942528737,0.47202888722927555,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,56500.0,0.5565666666666667,0.4714965517241379,0.4677995428358509,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,57500.0,0.5625666666666667,0.4657402298850575,0.46265484109386557,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,58500.0,0.5511,0.4705172413793104,0.4676816312567781,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,59500.0,0.5642333333333334,0.4698965517241379,0.4662520542589659,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,60500.0,0.5660333333333334,0.46709655172413794,0.46344982749203145,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,61500.0,0.5725333333333333,0.4561149425287356,0.4527535886604337,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,62500.0,0.5816333333333333,0.44145517241379306,0.43765903155534613,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,63500.0,0.5820333333333333,0.444448275862069,0.4406872480305654,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,64500.0,0.5937666666666667,0.4396390804597701,0.43562380814793406,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,65500.0,0.5874333333333334,0.4468114942528736,0.4430218184803475,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,66500.0,0.5889666666666666,0.4588390804597701,0.45143405177650037,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,67500.0,0.5761333333333334,0.46554022988505744,0.45762725708508795,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,68500.0,0.5812,0.45609195402298847,0.4504453333506919,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,69500.0,0.5853333333333334,0.4471494252873563,0.44274350713309807,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,70500.0,0.5530666666666667,0.44834022988505745,0.44434653666037605,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,71500.0,0.5243666666666666,0.45067816091954027,0.4479355843077562,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,72500.0,0.48023333333333335,0.4581540229885058,0.45624622664823855,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,73500.0,0.484,0.46741609195402306,0.4660625660148608,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,74500.0,0.4901,0.47447126436781606,0.4738972508091203,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,75500.0,0.5091666666666667,0.4818183908045977,0.48148146402495456,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,76500.0,0.5276,0.48111724137931033,0.4800564458646677,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,77500.0,0.5538666666666666,0.47947586206896553,0.4766391844620405,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,78500.0,0.5425,0.4757908045977011,0.47243297887595004,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,79500.0,0.514,0.48118160919540237,0.4777020002858753,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,80500.0,0.5657333333333333,0.473264367816092,0.4670548690616728,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,81500.0,0.6192,0.4547632183908045,0.4451417147282637,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,82500.0,0.6748666666666666,0.4252643678160919,0.4096196238163444,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,83500.0,0.8587,0.18863218390804598,0.18526677934599872,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,84500.0,0.9615,0.0396896551724138,0.03755665006591475,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,85500.0,0.9751333333333333,0.025370114942528738,0.0246729318189961,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,86500.0,0.9799333333333333,0.009650574712643679,0.00959690408607829,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,87500.0,0.9806333333333334,0.009887356321839081,0.009810220887082523,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,88500.0,0.9662666666666667,0.03350804597701149,0.03217303734765324,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,89500.0,0.9765333333333334,0.026510344827586206,0.02600517390329001,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,90500.0,0.977,0.010662068965517241,0.010575478617191419,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,91500.0,0.9771333333333333,0.010951724137931038,0.010861684383362002,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,92500.0,0.9753,0.019257471264367818,0.019080222916820412,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,93500.0,0.9804666666666667,0.014556321839080462,0.014426652997493723,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,94500.0,0.9844333333333334,0.008351724137931034,0.008306292974869376,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,95500.0,0.9766,0.011544827586206898,0.011252596433899269,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,96500.0,0.9708333333333333,0.010186206896551725,0.010117946569482762,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,97500.0,0.9814333333333334,0.006783908045977012,0.006759839040258738,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,98500.0,0.9768666666666667,0.009282758620689656,0.009240096188859306,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.50,99500.0,0.9749666666666666,0.01361609195402299,0.013521511389080827,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,1500.0,0.7635,0.29204367816091953,0.2594162425587205,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,2500.0,0.7806333333333333,0.25986436781609196,0.23562585009980397,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,3500.0,0.7716666666666666,0.27170574712643675,0.24345916718189012,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,4500.0,0.7730666666666667,0.25480919540229885,0.2320856894642583,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,5500.0,0.7884,0.24491494252873564,0.22501454683535557,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,6500.0,0.7878666666666667,0.24040000000000003,0.22105983094324022,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,7500.0,0.7551666666666667,0.29344137931034486,0.26632942412174976,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,8500.0,0.7772666666666667,0.2775632183908046,0.25059605531772405,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,9500.0,0.7652666666666667,0.2811540229885058,0.25262158313093397,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,10500.0,0.7876666666666666,0.25487356321839083,0.23351396935933155,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,11500.0,0.7637666666666667,0.2706183908045977,0.25084838630619033,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,12500.0,0.7772333333333333,0.2757816091954023,0.24841390580840952,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,13500.0,0.7890333333333334,0.2434689655172414,0.22540867797777966,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,14500.0,0.7667666666666667,0.28302758620689655,0.2535596816000882,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,15500.0,0.7750333333333334,0.2699609195402299,0.2450804064319399,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,16500.0,0.773,0.2596367816091954,0.23640384010522406,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,17500.0,0.7772333333333333,0.25557471264367815,0.23532450293618967,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,18500.0,0.7833,0.24641149425287354,0.22638380447236725,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,19500.0,0.7297,0.25019540229885057,0.22873582330172398,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,20500.0,0.5159666666666667,0.34247126436781616,0.3158822136864989,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,21500.0,0.52,0.4592229885057471,0.4499153492348737,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,22500.0,0.5523,0.42429195402298847,0.41411320767468424,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,23500.0,0.5345666666666666,0.4065632183908046,0.394550430576855,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,24500.0,0.576,0.4412091954022989,0.4325707419936997,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,25500.0,0.5988333333333333,0.44113793103448273,0.43308429912789825,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,26500.0,0.5940333333333333,0.4389034482758621,0.4301950007057682,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,27500.0,0.5902333333333334,0.4288436781609195,0.4217758352805882,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,28500.0,0.5137,0.44148735632183905,0.43717078376596885,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,29500.0,0.5209,0.477432183908046,0.47464485539714873,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,30500.0,0.5429333333333334,0.4860965517241379,0.4821024913760062,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,31500.0,0.5540666666666667,0.4872965517241379,0.48041449434208194,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,32500.0,0.5637666666666666,0.4807057471264368,0.47209787113053986,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,33500.0,0.5751666666666667,0.47782298850574717,0.4670906946694834,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,34500.0,0.5791333333333334,0.47713563218390814,0.4656171411985474,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,35500.0,0.5898333333333333,0.4709494252873564,0.4582654885627911,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,36500.0,0.6280333333333333,0.43642988505747127,0.425099023396963,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,37500.0,0.6847333333333333,0.3817057471264368,0.3611034034947262,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,38500.0,0.7115666666666667,0.37269195402298855,0.34686230199894075,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,39500.0,0.7189333333333333,0.3672229885057471,0.3428660812058489,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,40500.0,0.7535,0.35300919540229886,0.3142862948369078,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,41500.0,0.7627,0.3389494252873563,0.300183446811314,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,42500.0,0.7151,0.31646206896551726,0.28621213847538374,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,43500.0,0.5382666666666667,0.35291954022988503,0.32835652472265636,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,44500.0,0.5185333333333333,0.4343494252873563,0.4235849829507746,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,45500.0,0.5445,0.4458873563218391,0.4405714306140396,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,46500.0,0.5737,0.4549264367816092,0.44889613778359105,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,47500.0,0.5938333333333333,0.4451517241379311,0.4378727282859744,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,48500.0,0.6119666666666667,0.4433080459770115,0.43653216990800187,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,49500.0,0.5946333333333333,0.43745057471264365,0.4309451504403132,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,50500.0,0.5471333333333334,0.4374390804597701,0.4325736245275094,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,51500.0,0.5333333333333333,0.44680919540229885,0.443690904101054,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,52500.0,0.5442333333333333,0.45201149425287357,0.4489593076595223,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,53500.0,0.5451666666666667,0.4627563218390805,0.45993507597180916,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,54500.0,0.5598,0.4657241379310344,0.4606171159768805,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,55500.0,0.559,0.4723264367816092,0.46743312872950993,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,56500.0,0.5682666666666667,0.4573057471264368,0.4531352313649041,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,57500.0,0.5780333333333333,0.4494551724137931,0.4443410936442664,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,58500.0,0.5736,0.4485609195402299,0.4440596233070535,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,59500.0,0.5878333333333333,0.44224597701149426,0.43733538324588295,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,60500.0,0.5758,0.4494666666666667,0.44373559071204993,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,61500.0,0.5883,0.4410459770114943,0.4343278098297944,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,62500.0,0.5872,0.4312459770114942,0.4277432502660299,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,63500.0,0.596,0.4320597701149425,0.42777175458445,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,64500.0,0.6082666666666666,0.41437241379310347,0.4108487476356967,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,65500.0,0.5973666666666667,0.43601149425287355,0.43162195949630955,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,66500.0,0.6017333333333333,0.43520919540229885,0.43073702542251163,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,67500.0,0.5835333333333333,0.4677747126436782,0.4571945547548917,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,68500.0,0.5962333333333333,0.4454597701149425,0.4366702303137733,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,69500.0,0.6003333333333334,0.4306758620689655,0.4249424802804034,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,70500.0,0.5492,0.44293793103448276,0.43795716981264426,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,71500.0,0.5378666666666667,0.4363632183908046,0.4325211954294097,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,72500.0,0.4805333333333333,0.44491034482758623,0.4401731009050096,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,73500.0,0.48796666666666666,0.451951724137931,0.4481165610796203,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,74500.0,0.5134333333333333,0.470567816091954,0.46939859498326375,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,75500.0,0.5455,0.4788206896551724,0.47608178807200957,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,76500.0,0.5667666666666666,0.47849425287356323,0.4703523453895882,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,77500.0,0.5803,0.47026436781609193,0.46506995764179354,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,78500.0,0.5690666666666667,0.4614620689655172,0.4530690873511986,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,79500.0,0.5376,0.47690114942528733,0.47128360869899333,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,80500.0,0.6092333333333333,0.45508735632183905,0.4475808052519047,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,81500.0,0.6946666666666667,0.4086758620689655,0.3919248967382896,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,82500.0,0.916,0.11814252873563218,0.11485409266989301,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,83500.0,0.9557,0.05066436781609196,0.048971745200266856,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,84500.0,0.9636,0.035324137931034484,0.03445155692944788,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,85500.0,0.9793333333333333,0.017232183908045977,0.01690816128375274,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,86500.0,0.976,0.017724137931034483,0.017276711710105655,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,87500.0,0.9768,0.018726436781609197,0.01849356160965699,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,88500.0,0.9650333333333333,0.03322988505747127,0.032605327199305804,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,89500.0,0.9736666666666667,0.03228045977011495,0.03187962278284085,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,90500.0,0.9756333333333334,0.014852873563218391,0.01472011539283425,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,91500.0,0.9752333333333333,0.012636781609195402,0.012533935341820925,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,92500.0,0.9743666666666667,0.021193103448275866,0.02091449527716821,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,93500.0,0.9807666666666667,0.01482528735632184,0.014708022266886155,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,94500.0,0.9832333333333333,0.011211494252873565,0.011150352248464496,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,95500.0,0.9767666666666667,0.01399310344827586,0.013892312433329383,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,96500.0,0.9706333333333333,0.01492183908045977,0.014817404172036851,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,97500.0,0.9784666666666667,0.013931034482758621,0.013842194683899545,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,98500.0,0.976,0.016027586206896552,0.015952602155440615,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.75,99500.0,0.9752666666666666,0.013222988505747128,0.013168136888445887,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,1500.0,0.7631666666666667,0.2923655172413793,0.25936724816310713,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,2500.0,0.7748,0.2715402298850575,0.2436682363352496,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,3500.0,0.7732666666666667,0.26839080459770115,0.24080692887667451,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,4500.0,0.7738,0.24289655172413793,0.22300107480274725,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,5500.0,0.7958333333333333,0.2155379310344828,0.20126955844815375,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,6500.0,0.7824,0.2471218390804598,0.22650552870775836,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,7500.0,0.7669333333333334,0.26893793103448277,0.24478793044540242,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,8500.0,0.7732333333333333,0.2850137931034483,0.2565147576594768,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,9500.0,0.7539,0.2995333333333333,0.2617857327681337,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,10500.0,0.7873333333333333,0.2557793103448276,0.23257707297687358,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,11500.0,0.7628,0.27942988505747124,0.2537356572044185,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,12500.0,0.7778333333333334,0.26817241379310347,0.2421129521836947,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,13500.0,0.7887666666666666,0.23887126436781608,0.22172886292369465,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,14500.0,0.7684333333333333,0.2860942528735632,0.25480018967589685,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,15500.0,0.7742,0.2770574712643678,0.25026488425666416,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,16500.0,0.7725,0.2688850574712644,0.24271466916467005,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,17500.0,0.7711,0.27117011494252874,0.24587576370325087,20000;28000;43000;50000;70000;72000;79000
config_12,AGR_g,5,w0.95,18500.0,0.7771,0.26620919540229887,0.24229184187793157,20000;28000;43000;50000;70000;72000;79000
