signal,dataset,label_pct,member,signal_mean,real_accuracy
high_order,CovtFD,1,1,0.6417406192832512,0.6422
high_order,CovtFD,1,2,0.6408916779888179,0.6419
high_order,CovtFD,1,3,0.6385542153952778,0.64195
high_order,CovtFD,1,4,0.6561642956553017,0.64485
high_order,CovtFD,1,5,0.631528098599669,0.63195
high_order,CovtFD,1,6,0.637907419401566,0.64365
high_order,CovtFD,1,7,0.6422177920477847,0.64585
high_order,CovtFD,1,8,0.646590794583218,0.6474
high_order,CovtFD,1,9,0.6484407226825951,0.6528
high_order,CovtFD,1,10,0.6519134186688686,0.632
high_order,CovtFD,1,11,0.6487120270895738,0.64795
high_order,CovtFD,1,12,0.6415728100736523,0.6448
high_order,CovtFD,1,13,0.6516166032832929,0.6545
high_order,CovtFD,1,14,0.6402813243910974,0.6356
high_order,CovtFD,1,15,0.6468166966721465,0.63505
high_order,CovtFD,1,16,0.634619938085118,0.63915
high_order,CovtFD,1,17,0.6306909541134688,0.61995
high_order,CovtFD,1,18,0.6303684174456882,0.62645
high_order,CovtFD,1,19,0.6404260910643383,0.6356
high_order,CovtFD,1,20,0.638506505866549,0.6382
high_order,CovtFD,1,21,0.6316120032763193,0.62905
high_order,CovtFD,1,22,0.6154775564698927,0.6155
high_order,CovtFD,1,23,0.6612678313310206,0.65685
high_order,CovtFD,1,24,0.6550409020760558,0.6513
high_order,CovtFD,1,25,0.6615577432642957,0.65135
high_order,CovtFD,1,26,0.6568956748615316,0.64735
high_order,CovtFD,1,27,0.6495960218135901,0.64085
high_order,CovtFD,1,28,0.6409802545887254,0.64075
high_order,CovtFD,1,29,0.650441790196516,0.64695
binary_relevance,Electricity,1,0,0.8548381062924862,0.71245
binary_relevance,Electricity,1,1,0.6178267537027597,0.63185
binary_relevance,Electricity,1,2,0.810591023722291,0.7205
binary_relevance,Electricity,1,3,0.824538816973567,0.7192
binary_relevance,Electricity,1,4,0.8328406944304705,0.6938
binary_relevance,Electricity,1,5,0.8185793112307787,0.70465
binary_relevance,Electricity,1,6,0.8668566833496094,0.7171
binary_relevance,Electricity,1,7,0.8156302473843098,0.7066
binary_relevance,Electricity,1,8,0.8076559848397971,0.70795
binary_relevance,Electricity,1,9,0.5200725222084074,0.6306
binary_relevance,Electricity,1,10,0.6784205666422843,0.6009
binary_relevance,Electricity,1,11,0.668946265283227,0.61555
binary_relevance,Electricity,1,12,0.8303945755958557,0.71485
binary_relevance,Electricity,1,13,0.8769197340607643,0.69735
binary_relevance,Electricity,1,14,0.8401338156580925,0.7167
binary_relevance,Electricity,1,15,0.8260750854194164,0.71015
binary_relevance,Electricity,1,16,0.8492385994225741,0.7111
binary_relevance,Electricity,1,17,0.8139992248535156,0.72425
binary_relevance,Electricity,1,18,0.5926243859767913,0.60305
binary_relevance,Electricity,1,19,0.8433240771919489,0.7039
binary_relevance,Electricity,1,20,0.8130330740481615,0.71315
binary_relevance,Electricity,1,21,0.8261598720848561,0.6773
binary_relevance,Electricity,1,22,0.8062236039191485,0.7267
binary_relevance,Electricity,1,23,0.8302010890960694,0.70245
binary_relevance,Electricity,1,24,0.27495298527638673,0.6039
binary_relevance,Electricity,1,25,0.8388258603155613,0.6973
binary_relevance,Electricity,1,26,0.8430155611485243,0.7048
binary_relevance,Electricity,1,27,0.8347794555902481,0.708
binary_relevance,Electricity,1,28,0.8755687529891729,0.68975
binary_relevance,Electricity,1,29,0.4397358358122762,0.64575
high_order,Electricity,1,0,0.7181601612855418,0.71475
high_order,Electricity,1,1,0.6061356984502286,0.56365
high_order,Electricity,1,2,0.741328715720748,0.72965
high_order,Electricity,1,3,0.7429555728372826,0.71465
high_order,Electricity,1,4,0.7092877628281247,0.70555
high_order,Electricity,1,5,0.733537626609765,0.71545
high_order,Electricity,1,6,0.7413079645946622,0.7338
high_order,Electricity,1,7,0.7359733507011086,0.70115
high_order,Electricity,1,8,0.7127439881930128,0.68725
high_order,Electricity,1,9,0.6148580287055462,0.64615
high_order,Electricity,1,10,0.6403079272459843,0.6268
high_order,Electricity,1,11,0.6452069608617167,0.6251
high_order,Electricity,1,12,0.7231535427275522,0.6999
high_order,Electricity,1,13,0.7139768295979709,0.7082
high_order,Electricity,1,14,0.7234759376902002,0.70285
high_order,Electricity,1,15,0.7320574521366798,0.7203
high_order,Electricity,1,16,0.7364741137476638,0.7049
high_order,Electricity,1,17,0.7562961472586205,0.7356
high_order,Electricity,1,18,0.6576508018526948,0.64945
high_order,Electricity,1,19,0.7231938081085129,0.70425
high_order,Electricity,1,20,0.7225111739845219,0.72175
high_order,Electricity,1,21,0.682779058697028,0.68645
high_order,Electricity,1,22,0.70655768003292,0.70745
high_order,Electricity,1,23,0.7097602894035037,0.68
high_order,Electricity,1,24,0.5867893010726722,0.5954
high_order,Electricity,1,25,0.6984397419193447,0.70405
high_order,Electricity,1,26,0.7100067712463962,0.6772
high_order,Electricity,1,27,0.7001029080063192,0.70565
high_order,Electricity,1,28,0.692316796461241,0.6751
high_order,Electricity,1,29,0.5964540597166283,0.62105
binary_relevance,LED_a,1,0,0.37171672021597624,0.3368
binary_relevance,LED_a,1,1,0.3285550694853067,0.32175
binary_relevance,LED_a,1,2,0.33958198213279245,0.34925
binary_relevance,LED_a,1,3,0.27209866474717853,0.2901
binary_relevance,LED_a,1,4,0.3147410848096013,0.35405
binary_relevance,LED_a,1,5,0.36974251272454856,0.3935
binary_relevance,LED_a,1,6,0.45292619239538906,0.3453
binary_relevance,LED_a,1,7,0.41431277810409667,0.39075
binary_relevance,LED_a,1,8,0.49818127272836865,0.40235
binary_relevance,LED_a,1,9,0.3889376905157231,0.3217
binary_relevance,LED_a,1,10,0.4171406819364987,0.3581
binary_relevance,LED_a,1,11,0.5373551630198955,0.4208
binary_relevance,LED_a,1,12,0.4087700860770419,0.37485
binary_relevance,LED_a,1,13,0.47903615344800055,0.4035
binary_relevance,LED_a,1,14,0.5084781645275652,0.3751
binary_relevance,LED_a,1,15,0.4083752234911546,0.28975
binary_relevance,LED_a,1,16,0.36964106207489966,0.34985
binary_relevance,LED_a,1,17,0.4255013404401019,0.3351
binary_relevance,LED_a,1,18,0.36359873498529194,0.35375
binary_relevance,LED_a,1,19,0.41967175431568177,0.3529
binary_relevance,LED_a,1,20,0.23353986429274082,0.21095
binary_relevance,LED_a,1,21,0.3916770792385563,0.3598
binary_relevance,LED_a,1,22,0.2473628256775439,0.2602
binary_relevance,LED_a,1,23,0.42407303821146486,0.43425
binary_relevance,LED_a,1,24,0.4462192348703742,0.3411
binary_relevance,LED_a,1,25,0.38737967102825643,0.37515
binary_relevance,LED_a,1,26,0.3212359958142042,0.26285
binary_relevance,LED_a,1,27,0.33023931991159916,0.37805
binary_relevance,LED_a,1,28,0.5114274684719742,0.4605
binary_relevance,LED_a,1,29,0.37120310870485845,0.35725
high_order,LED_a,1,0,0.29662124455495475,0.3262
high_order,LED_a,1,1,0.2973989813698856,0.31855
high_order,LED_a,1,2,0.36250206831848525,0.3645
high_order,LED_a,1,3,0.2823767675129092,0.2899
high_order,LED_a,1,4,0.3592757319030925,0.35875
high_order,LED_a,1,5,0.4028051613432541,0.42455
high_order,LED_a,1,6,0.3434193401935819,0.35315
high_order,LED_a,1,7,0.3693016661407728,0.3891
high_order,LED_a,1,8,0.4150104517441457,0.41395
high_order,LED_a,1,9,0.3169986453143722,0.3305
high_order,LED_a,1,10,0.3193373797792891,0.34275
high_order,LED_a,1,11,0.4372545061540504,0.43755
high_order,LED_a,1,12,0.3830997360262383,0.38225
high_order,LED_a,1,13,0.4168178160200212,0.4071
high_order,LED_a,1,14,0.386378458253606,0.385
high_order,LED_a,1,15,0.31112103957722437,0.288
high_order,LED_a,1,16,0.34944540576681266,0.37085
high_order,LED_a,1,17,0.33243850331248903,0.33945
high_order,LED_a,1,18,0.3677046281979818,0.35705
high_order,LED_a,1,19,0.3600091283150583,0.34945
high_order,LED_a,1,20,0.256635971183832,0.2443
high_order,LED_a,1,21,0.34628729710085526,0.35175
high_order,LED_a,1,22,0.2585387505416701,0.2789
high_order,LED_a,1,23,0.41078028298951313,0.43735
high_order,LED_a,1,24,0.35785882232897065,0.3542
high_order,LED_a,1,25,0.3323264464056097,0.3553
high_order,LED_a,1,26,0.25844853261074807,0.26335
high_order,LED_a,1,27,0.38409928504766216,0.3898
high_order,LED_a,1,28,0.4544472632330624,0.4557
high_order,LED_a,1,29,0.36104977061517435,0.3748
binary_relevance,LED_g,1,0,0.36588741199402136,0.292
binary_relevance,LED_g,1,1,0.3127205657288432,0.22895
binary_relevance,LED_g,1,2,0.3388979877203703,0.36275
binary_relevance,LED_g,1,3,0.2676438629090786,0.22895
binary_relevance,LED_g,1,4,0.3113605472609401,0.3281
binary_relevance,LED_g,1,5,0.35095849565565584,0.3024
binary_relevance,LED_g,1,6,0.433706432262063,0.2869
binary_relevance,LED_g,1,7,0.39996213504616174,0.32195
binary_relevance,LED_g,1,8,0.4605761752396822,0.2793
binary_relevance,LED_g,1,9,0.38604305182164533,0.30195
binary_relevance,LED_g,1,10,0.40065364733655007,0.3121
binary_relevance,LED_g,1,11,0.503136676024273,0.3312
binary_relevance,LED_g,1,12,0.40904050257559865,0.30335
binary_relevance,LED_g,1,13,0.4435766440786421,0.29835
binary_relevance,LED_g,1,14,0.483458484358713,0.28455
binary_relevance,LED_g,1,15,0.3828384435111657,0.26885
binary_relevance,LED_g,1,16,0.3643048108056188,0.3271
binary_relevance,LED_g,1,17,0.4310757809769362,0.35165
binary_relevance,LED_g,1,18,0.35009005517959596,0.29465
binary_relevance,LED_g,1,19,0.4100000362161547,0.3248
binary_relevance,LED_g,1,20,0.23378902372345328,0.2414
binary_relevance,LED_g,1,21,0.3896251445164904,0.3314
binary_relevance,LED_g,1,22,0.23110808879286052,0.229
binary_relevance,LED_g,1,23,0.41128873213231565,0.3293
binary_relevance,LED_g,1,24,0.43211392989344893,0.28475
binary_relevance,LED_g,1,25,0.3817058914810419,0.3505
binary_relevance,LED_g,1,26,0.31466937772035597,0.2735
binary_relevance,LED_g,1,27,0.3146653870776296,0.3035
binary_relevance,LED_g,1,28,0.4470018641529605,0.3436
binary_relevance,LED_g,1,29,0.3984837604936212,0.32005
high_order,LED_g,1,0,0.28082835544483425,0.3039
high_order,LED_g,1,1,0.22311192718035078,0.22215
high_order,LED_g,1,2,0.27492029843486304,0.31785
high_order,LED_g,1,3,0.2539388238447745,0.2546
high_order,LED_g,1,4,0.27369321972222105,0.29845
high_order,LED_g,1,5,0.29993022025346244,0.29755
high_order,LED_g,1,6,0.26398576828999915,0.2747
high_order,LED_g,1,7,0.3349944008830386,0.3388
high_order,LED_g,1,8,0.2730175321213962,0.2775
high_order,LED_g,1,9,0.31371316901357366,0.29155
high_order,LED_g,1,10,0.27024614583921863,0.28575
high_order,LED_g,1,11,0.32263110249799354,0.3273
high_order,LED_g,1,12,0.29409759788327416,0.3172
high_order,LED_g,1,13,0.3043682996821753,0.30515
high_order,LED_g,1,14,0.3122875967650191,0.29435
high_order,LED_g,1,15,0.26916749837884146,0.2675
high_order,LED_g,1,16,0.31312313337775327,0.3222
high_order,LED_g,1,17,0.3609604736553452,0.34
high_order,LED_g,1,18,0.32316421025906855,0.3116
high_order,LED_g,1,19,0.28267804715055156,0.3012
high_order,LED_g,1,20,0.2739955252152811,0.27385
high_order,LED_g,1,21,0.32291762633933346,0.3331
high_order,LED_g,1,22,0.2537781705741815,0.2588
high_order,LED_g,1,23,0.3314506857119879,0.3446
high_order,LED_g,1,24,0.267767071590238,0.27615
high_order,LED_g,1,25,0.34340279426639875,0.3426
high_order,LED_g,1,26,0.26313885447503155,0.2523
high_order,LED_g,1,27,0.3139963894892009,0.3097
high_order,LED_g,1,28,0.34306487985234535,0.3448
high_order,LED_g,1,29,0.2757310867070087,0.27625
binary_relevance,RBF_f,1,0,0.5616455993010718,0.59615
binary_relevance,RBF_f,1,1,0.5165979027773572,0.4891
binary_relevance,RBF_f,1,2,0.5744356315969075,0.5722
binary_relevance,RBF_f,1,3,0.4663425858424418,0.46105
binary_relevance,RBF_f,1,4,0.4928401442755822,0.468
binary_relevance,RBF_f,1,5,0.494114715081001,0.50815
binary_relevance,RBF_f,1,6,0.5464163974276397,0.575
binary_relevance,RBF_f,1,7,0.5390553460084698,0.60975
binary_relevance,RBF_f,1,8,0.594011952172603,0.56655
binary_relevance,RBF_f,1,9,0.6113109209246219,0.60705
binary_relevance,RBF_f,1,10,0.5164876590561598,0.4558
binary_relevance,RBF_f,1,11,0.574619955118389,0.598
binary_relevance,RBF_f,1,12,0.558745879192936,0.6037
binary_relevance,RBF_f,1,13,0.5124003191242307,0.4853
binary_relevance,RBF_f,1,14,0.5160604881942701,0.50385
binary_relevance,RBF_f,1,15,0.5301279264271119,0.5263
binary_relevance,RBF_f,1,16,0.5606999108180338,0.5408
binary_relevance,RBF_f,1,17,0.5545999133984596,0.5997
binary_relevance,RBF_f,1,18,0.5859643044029205,0.63755
binary_relevance,RBF_f,1,19,0.5076959787506583,0.538
binary_relevance,RBF_f,1,20,0.5896865380695404,0.59995
binary_relevance,RBF_f,1,21,0.5982934946583219,0.57225
binary_relevance,RBF_f,1,22,0.5341401252043675,0.5118
binary_relevance,RBF_f,1,23,0.4994971830166316,0.5472
binary_relevance,RBF_f,1,24,0.5337979457859751,0.52195
binary_relevance,RBF_f,1,25,0.6014130414491011,0.57755
binary_relevance,RBF_f,1,26,0.5300781855568832,0.4968
binary_relevance,RBF_f,1,27,0.5741452977771039,0.62065
binary_relevance,RBF_f,1,28,0.5195195984237438,0.4869
binary_relevance,RBF_f,1,29,0.5518819186435261,0.49645
high_order,RBF_f,1,0,0.5214240286761429,0.51645
high_order,RBF_f,1,1,0.5146572077302554,0.48685
high_order,RBF_f,1,2,0.5452197374778588,0.53175
high_order,RBF_f,1,3,0.45377129965923085,0.4634
high_order,RBF_f,1,4,0.49234096919964065,0.4794
high_order,RBF_f,1,5,0.5078393598876428,0.49865
high_order,RBF_f,1,6,0.5785144775894238,0.55415
high_order,RBF_f,1,7,0.629789525383804,0.60025
high_order,RBF_f,1,8,0.5210784463131567,0.5034
high_order,RBF_f,1,9,0.5824456617700867,0.5763
high_order,RBF_f,1,10,0.5248552456204779,0.49135
high_order,RBF_f,1,11,0.646337303428445,0.61275
high_order,RBF_f,1,12,0.6378036387978122,0.60365
high_order,RBF_f,1,13,0.5248115037858136,0.5038
high_order,RBF_f,1,14,0.49493281123566557,0.50335
high_order,RBF_f,1,15,0.5276437892270507,0.5162
high_order,RBF_f,1,16,0.4894517059899983,0.49105
high_order,RBF_f,1,17,0.6273832981587854,0.61105
high_order,RBF_f,1,18,0.6925608300859109,0.637
high_order,RBF_f,1,19,0.6231314143551514,0.59275
high_order,RBF_f,1,20,0.6071724948290735,0.60115
high_order,RBF_f,1,21,0.6038027832746273,0.58125
high_order,RBF_f,1,22,0.5701761238593841,0.57015
high_order,RBF_f,1,23,0.5410622853011999,0.537
high_order,RBF_f,1,24,0.513843297943566,0.4865
high_order,RBF_f,1,25,0.5704240508697803,0.571
high_order,RBF_f,1,26,0.484016111326596,0.4732
high_order,RBF_f,1,27,0.5464449910525407,0.53045
high_order,RBF_f,1,28,0.5408996496926033,0.5382
high_order,RBF_f,1,29,0.5069138207374606,0.47325
binary_relevance,RBF_m,1,0,0.538823364652489,0.51325
binary_relevance,RBF_m,1,1,0.5491607310666142,0.6128
binary_relevance,RBF_m,1,2,0.5639092839508882,0.61435
binary_relevance,RBF_m,1,3,0.5233921666443292,0.5287
binary_relevance,RBF_m,1,4,0.5268390268565545,0.59425
binary_relevance,RBF_m,1,5,0.5787026537002171,0.62805
binary_relevance,RBF_m,1,6,0.5388527946209984,0.636
binary_relevance,RBF_m,1,7,0.5402170205070461,0.574
binary_relevance,RBF_m,1,8,0.6073418233738532,0.58095
binary_relevance,RBF_m,1,9,0.599976386250834,0.5706
binary_relevance,RBF_m,1,10,0.5945240777403911,0.63305
binary_relevance,RBF_m,1,11,0.5626743753012299,0.6194
binary_relevance,RBF_m,1,12,0.48423477839801926,0.486
binary_relevance,RBF_m,1,13,0.5017444158675216,0.51025
binary_relevance,RBF_m,1,14,0.5032896990261344,0.50805
binary_relevance,RBF_m,1,15,0.5002800760397851,0.5068
binary_relevance,RBF_m,1,16,0.5541353783429002,0.5558
binary_relevance,RBF_m,1,17,0.5052736207273835,0.5063
binary_relevance,RBF_m,1,18,0.4631646928032351,0.49125
binary_relevance,RBF_m,1,19,0.501198205005899,0.4873
binary_relevance,RBF_m,1,20,0.578172796283533,0.59565
binary_relevance,RBF_m,1,21,0.5962952799029897,0.612
binary_relevance,RBF_m,1,22,0.5724383666994296,0.6414
binary_relevance,RBF_m,1,23,0.5299261498951229,0.5503
binary_relevance,RBF_m,1,24,0.5767622100635281,0.63485
binary_relevance,RBF_m,1,25,0.5570247395885932,0.5466
binary_relevance,RBF_m,1,26,0.5163353219182861,0.4928
binary_relevance,RBF_m,1,27,0.5129481657993816,0.53915
binary_relevance,RBF_m,1,28,0.5079514400527492,0.5463
binary_relevance,RBF_m,1,29,0.5412520282343175,0.50175
high_order,RBF_m,1,0,0.5376830754856812,0.52815
high_order,RBF_m,1,1,0.6367324571541568,0.6247
high_order,RBF_m,1,2,0.5984789291357069,0.5978
high_order,RBF_m,1,3,0.5908396157304291,0.5722
high_order,RBF_m,1,4,0.5705474922910712,0.54345
high_order,RBF_m,1,5,0.6479125805507879,0.63785
high_order,RBF_m,1,6,0.6494420989326256,0.64125
high_order,RBF_m,1,7,0.603900732372317,0.61535
high_order,RBF_m,1,8,0.5941996881288593,0.5978
high_order,RBF_m,1,9,0.5983785152647644,0.6042
high_order,RBF_m,1,10,0.6595838947708369,0.63895
high_order,RBF_m,1,11,0.6129619363359292,0.5967
high_order,RBF_m,1,12,0.5109337298882296,0.50205
high_order,RBF_m,1,13,0.5372694562491263,0.5258
high_order,RBF_m,1,14,0.5173615823173663,0.50625
high_order,RBF_m,1,15,0.5047567762503983,0.5108
high_order,RBF_m,1,16,0.5343229372443482,0.52455
high_order,RBF_m,1,17,0.4809953680185659,0.4727
high_order,RBF_m,1,18,0.48056799187286525,0.50465
high_order,RBF_m,1,19,0.5625023474148533,0.5308
high_order,RBF_m,1,20,0.5961419117851648,0.6016
high_order,RBF_m,1,21,0.6178608879291685,0.62045
high_order,RBF_m,1,22,0.6197793427659198,0.6139
high_order,RBF_m,1,23,0.5628438458154386,0.5356
high_order,RBF_m,1,24,0.6380923312761005,0.63095
high_order,RBF_m,1,25,0.4973334451011273,0.48815
high_order,RBF_m,1,26,0.4952730774656637,0.5136
high_order,RBF_m,1,27,0.5842907524756505,0.55475
high_order,RBF_m,1,28,0.5246943030949623,0.53695
high_order,RBF_m,1,29,0.5655297379452909,0.54075
binary_relevance,airlines,1,0,0.63818389749319,0.5882
binary_relevance,airlines,1,1,0.6231537893632532,0.5802
binary_relevance,airlines,1,2,0.6348177585487578,0.5709
binary_relevance,airlines,1,3,0.6341608880644489,0.5922
binary_relevance,airlines,1,4,0.620097996051537,0.56505
binary_relevance,airlines,1,5,0.6388331729760541,0.59995
binary_relevance,airlines,1,6,0.624741026851776,0.56715
binary_relevance,airlines,1,7,0.604315393705469,0.56205
binary_relevance,airlines,1,8,0.6268638041341738,0.5617
binary_relevance,airlines,1,9,0.559919924474519,0.55805
binary_relevance,airlines,1,10,0.6128145332995406,0.5696
binary_relevance,airlines,1,11,0.6167090390104587,0.57845
binary_relevance,airlines,1,12,0.6269206868696988,0.5757
binary_relevance,airlines,1,13,0.5908006418821361,0.5653
binary_relevance,airlines,1,14,0.6189155820529942,0.57435
binary_relevance,airlines,1,15,0.6056605967534655,0.56275
binary_relevance,airlines,1,16,0.6197335981701639,0.57225
binary_relevance,airlines,1,17,0.6207554097716605,0.56035
binary_relevance,airlines,1,18,0.6148272134413293,0.57565
binary_relevance,airlines,1,19,0.5974762600152742,0.56275
binary_relevance,airlines,1,20,0.6112336844967422,0.56465
binary_relevance,airlines,1,21,0.6210155259735392,0.59095
binary_relevance,airlines,1,22,0.6134725188315964,0.58285
binary_relevance,airlines,1,23,0.624245659306654,0.57755
binary_relevance,airlines,1,24,0.633553066675785,0.5988
binary_relevance,airlines,1,25,0.6333082000937333,0.5624
binary_relevance,airlines,1,26,0.6027806204917262,0.56875
binary_relevance,airlines,1,27,0.5726861017760893,0.5547
binary_relevance,airlines,1,28,0.631884339768225,0.58495
binary_relevance,airlines,1,29,0.6171416629917257,0.57235
high_order,airlines,1,0,0.5755677076301233,0.56885
high_order,airlines,1,1,0.5817923069242621,0.58
high_order,airlines,1,2,0.5702456813110505,0.57485
high_order,airlines,1,3,0.5815984885611571,0.59405
high_order,airlines,1,4,0.5778172260478139,0.56585
high_order,airlines,1,5,0.5863895190577955,0.5971
high_order,airlines,1,6,0.563248413378396,0.5729
high_order,airlines,1,7,0.5688893145945855,0.55755
high_order,airlines,1,8,0.5682710602827603,0.5643
high_order,airlines,1,9,0.5161829146189848,0.52695
high_order,airlines,1,10,0.5582105750366114,0.5543
high_order,airlines,1,11,0.588309448876069,0.5782
high_order,airlines,1,12,0.5810230499390745,0.5715
high_order,airlines,1,13,0.5262113187218085,0.5372
high_order,airlines,1,14,0.5807656439045444,0.57805
high_order,airlines,1,15,0.5577718509558588,0.5587
high_order,airlines,1,16,0.5605857297675684,0.55945
high_order,airlines,1,17,0.5681321379032219,0.58235
high_order,airlines,1,18,0.575013498358801,0.5657
high_order,airlines,1,19,0.5535032991953194,0.56015
high_order,airlines,1,20,0.5810583772061393,0.5743
high_order,airlines,1,21,0.5677469329331071,0.56735
high_order,airlines,1,22,0.5799989209292457,0.57455
high_order,airlines,1,23,0.5725336517931428,0.5629
high_order,airlines,1,24,0.5850742039723089,0.59455
high_order,airlines,1,25,0.5714072656720877,0.5626
high_order,airlines,1,26,0.5734987818792695,0.56235
high_order,airlines,1,27,0.5641391853157431,0.55905
high_order,airlines,1,28,0.5919269060077379,0.5872
high_order,airlines,1,29,0.5812948624000186,0.58005
