estimator,dataset,label_pct,ground_truth,estimate
plain,AGR_a,5,0.3700499999999999,0.37005
plain,AGR_a,5,0.3164,0.3164
plain,AGR_a,5,0.3386500000000001,0.33865
plain,AGR_a,5,0.3537000000000001,0.3537
plain,AGR_a,5,0.3163,0.3163
plain,AGR_a,5,0.3567,0.3567
plain,AGR_a,5,0.36530000000000007,0.3653
plain,AGR_a,5,0.34404999999999997,0.34405
plain,AGR_a,5,0.3534499999999998,0.35345
plain,AGR_a,5,0.3674999999999998,0.3675
plain,AGR_a,5,0.34034999999999993,0.34035
plain,AGR_a,5,0.3353499999999999,0.33535
plain,AGR_a,5,0.33709999999999996,0.3371
plain,AGR_a,5,0.3266499999999999,0.32665
plain,AGR_a,5,0.34009999999999985,0.3401
plain,AGR_a,5,0.3547499999999999,0.35475
plain,AGR_a,5,0.32684999999999986,0.32685
plain,AGR_a,5,0.3454499999999998,0.34545
plain,AGR_a,5,0.3456499999999999,0.34565
plain,AGR_a,5,0.35849999999999993,0.3585
plain,AGR_a,5,0.33330000000000015,0.3333
plain,AGR_a,5,0.36055000000000004,0.36055
plain,AGR_a,5,0.33699999999999997,0.337
plain,AGR_a,5,0.34525000000000006,0.34525
plain,AGR_a,5,0.3164999999999998,0.3165
plain,AGR_a,5,0.3242499999999999,0.32425
plain,AGR_a,5,0.31200000000000006,0.312
plain,AGR_a,5,0.3078000000000001,0.3078
plain,AGR_a,5,0.34539999999999993,0.3454
plain,AGR_a,5,0.3097000000000001,0.3097
plain,AGR_a,5,0.35145000000000026,0.35145
plain,AGR_a,5,0.3144500000000001,0.31445
plain,AGR_a,5,0.34609999999999996,0.3461
plain,AGR_a,5,0.36195,0.36195
plain,AGR_a,5,0.33319999999999994,0.3332
plain,AGR_a,5,0.33894999999999986,0.33895
plain,AGR_a,5,0.34909999999999997,0.3491
plain,AGR_a,5,0.32689999999999975,0.3269
plain,AGR_a,5,0.3503999999999998,0.3504
plain,AGR_a,5,0.34519999999999984,0.3452
plain,AGR_a,5,0.34514999999999996,0.34515
plain,AGR_a,5,0.34325000000000006,0.34325
plain,AGR_a,5,0.3610000000000001,0.361
plain,AGR_a,5,0.3152499999999998,0.31525
plain,AGR_a,5,0.3327,0.3327
plain,AGR_a,5,0.3507500000000001,0.35075
plain,AGR_a,5,0.31425000000000014,0.31425
plain,AGR_a,5,0.34455,0.34455
plain,AGR_a,5,0.36335000000000006,0.36335
plain,AGR_a,5,0.36139999999999994,0.3614
plain,AGR_a,5,0.3184999999999998,0.3185
plain,AGR_a,5,0.35004999999999986,0.35005
plain,AGR_a,5,0.2687499999999998,0.26875
plain,AGR_a,5,0.3253999999999999,0.3254
plain,AGR_a,5,0.23239999999999972,0.2324
plain,AGR_a,5,0.3385999999999998,0.3386
plain,AGR_a,5,0.33679999999999977,0.3368
plain,AGR_a,5,0.32785,0.32785
plain,AGR_a,5,0.2865500000000001,0.28655
plain,AGR_a,5,0.34820000000000007,0.3482
plain,AGR_a,5,0.33155,0.33155
plain,AGR_a,5,0.26695,0.26695
plain,AGR_a,5,0.34145000000000003,0.34145
plain,AGR_a,5,0.34335000000000004,0.34335
plain,AGR_a,5,0.3411000000000002,0.3411
plain,AGR_a,5,0.3004,0.3004
plain,AGR_a,5,0.36144999999999994,0.36145
plain,AGR_a,5,0.31410000000000005,0.3141
plain,AGR_a,5,0.3370000000000001,0.337
plain,AGR_a,5,0.33720000000000017,0.3372
plain,AGR_a,5,0.3299500000000002,0.32995
plain,AGR_a,5,0.3199500000000002,0.31995
plain,AGR_a,5,0.35619999999999996,0.3562
plain,AGR_a,5,0.33329999999999993,0.3333
plain,AGR_a,5,0.33719999999999994,0.3372
plain,AGR_a,5,0.33525000000000005,0.33525
plain,AGR_a,5,0.28725,0.28725
plain,AGR_a,5,0.3438999999999999,0.3439
plain,AGR_a,5,0.3487,0.3487
plain,AGR_a,5,0.3560500000000001,0.35605
plain,AGR_a,5,0.31935,0.31935
plain,AGR_a,5,0.3386,0.3386
plain,AGR_a,5,0.3628500000000001,0.36285
plain,AGR_a,5,0.32345,0.32345
plain,AGR_a,5,0.35439999999999994,0.3544
plain,AGR_a,5,0.3495999999999999,0.3496
plain,AGR_a,5,0.36634999999999984,0.36635
plain,AGR_a,5,0.31594999999999995,0.31595
binary_relevance,AGR_a,5,0.33629999999999993,0.13215
binary_relevance,AGR_a,5,0.35430000000000006,0.12575000000000003
binary_relevance,AGR_a,5,0.35125000000000006,0.11070000000000002
binary_relevance,AGR_a,5,0.3619500000000001,0.13055000000000017
binary_relevance,AGR_a,5,0.35924999999999996,0.16120000000000023
binary_relevance,AGR_a,5,0.31794999999999995,0.12190000000000012
binary_relevance,AGR_a,5,0.3548000000000001,0.11985000000000001
binary_relevance,AGR_a,5,0.35624999999999996,0.12224999999999997
binary_relevance,AGR_a,5,0.33795,0.10604999999999998
binary_relevance,AGR_a,5,0.3061499999999999,0.14815
binary_relevance,AGR_a,5,0.33705000000000007,0.1541499999999998
binary_relevance,AGR_a,5,0.3601,0.1451500000000001
